CODI_LLAR 	CODI_PERSONA 	T1_ID_SEC_TRIM 	T1_DATA_DIA 	T1_DATA_MES 	T1_DATA_ANY 	T2_HH_INICI 	T2_MM_INICI 	T6_HH_FI 	T6_MM_FI 	T7_QUAN 	T7_QUAN_TARD 	T7_TIPUS_DIA 	T7_INUSUAL_1 	T7_INUSUAL_2 	T7_INUSUAL_3 	T7_INUSUAL_4 	T7_VIATGE 	T7_VIATGE_KM 	T7_T_REMUNERAT 	curaper 	treball 	estudi 	llarfam 	volreun 	vidsoc 	esport 	aficc 	mitjcom 	trajecte 	curaper2 	treball2 	estudi2 	llarfam2 	volreun2 	vidsoc2 	esport2 	aficc2 	mitjcom2 	trajecte2 	dormir 	menjar 	altrecur 	trebprin 	altretreb 	estudis_ne 	estudis 	estudis_tll 	llarfam_ne 	culin 	mantllar 	confecc 	jardi 	repar 	compra 	gestio 	curanen 	curadul 	organit 	altllar 	particip 	sociabil 	cultura 	lleurepa 	exfis 	exprod 	altresp 	art   	informat 	jocs  	lectura 	Tele  	radio 	desplaç_fi 	desplaç_treb 	desplaç_est 	desplaç_llarfam 	desplaç_vol 	desplaç_vidsoc 	desplaç_tll 	desplaç_muni 	codis_aux 	total_hores_dia 	dormir2 	menjar2 	altrecur2 	trebprin2 	altretreb2 	estudis_ne2 	estudis2 	estudis_tll2 	llarfam_ne2 	culin2 	mantllar2 	confecc2 	jardi2 	repar2 	compra2 	gestio2 	curanen2 	curadul2 	organit2 	altllar2 	particip2 	sociabil2 	cultura2 	lleurepa2 	exfis2 	exprod2 	altresp2 	art2 	informat2 	jocs2 	lectura2 	tele2 	radio2 	desplaç_fi2 	desplaç_treb2 	desplaç_est2 	desplaç_llarfam2 	desplaç_vol2 	desplaç_vidsoc2 	desplaç_tll2 	desplaç_muni2 	codis_aux2 	aprin_6 	aprin_7 	aprin_8 	aprin_9 	aprin_10 	aprin_11 	aprin_12 	aprin_13 	aprin_14 	aprin_15 	aprin_16 	aprin_17 	aprin_18 	aprin_19 	aprin_20 	aprin_21 	aprin_22 	aprin_23 	aprin_24 	aprin_1 	aprin_2 	aprin_3 	aprin_4 	aprin_5 	DIM_MUN 	SectorsActivitats
803	2	3	30	9	10	20	30	10	15	3		1		             			1		6	65400	0	0	15600	0	5400	0	0	0	0	1			1		1					54600	5400	3600	0	0	0	0	0	0	9600	0	6000	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1		1												1		        																	0	0	0	0	0	3	3	3	3	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	3	99
804	1	3	30	9	10	23	40	7	45	1		1		             			1		1	37200	24000	0	7200	0	600	9600	0	3000	4800	1	1		1		1	1		1	1	28800	6000	2400	24000	0	0	0	0	0	4200	600	1800	0	0	0	0	600	0	0	0	0	600	0	0	9600	0	0	0	0	0	1200	1800	0	0	1800	0	1800	0	0	1200	0	0	86400	1	1	1	1		            			            	1	1	1					1					1			1	        					1	1			1		1			1			0	0	0	1	1	1	1	1	1	0	8	1	6	9	6	9	3	0	0	0	0	0	0	0	3	4
804	2	3	30	9	10	23	50	7	45	1		1		             			1		6	40200	0	0	19800	6000	3600	3000	2400	2400	9000	1			1	1	1	1	1	1	1	29400	6000	4800	0	0	0	0	0	0	7200	3000	1800	0	0	3000	0	4800	0	6000	0	0	3600	0	0	3000	0	0	0	2400	0	0	2400	0	0	0	0	7200	600	0	1200	0	0	86400	1	1	1			            			            	1	1	1			1		1		1			1			1	        			1			1					1	1		1			0	0	0	4	4	0	0	3	3	0	8	3	7	3	9	9	3	0	0	0	0	0	0	0	3	99
804	3	3	30	9	10	22	0	8	5	2		1		             			1		6	44400	0	27600	1200	0	0	5400	3600	600	3600	1		1	1			1	1	1	1	34800	6600	3000	0	0	0	21600	6000	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	3600	600	0	0	0	0	3600	0	0	0	0	0	0	86400	1	1	1			            	1	1	            		1														1	        				1	1					1							0	0	0	2	2	2	2	0	7	2	2	0	6	9	2	9	3	0	0	0	0	0	0	0	3	99
805	1	3	1	10	10	22	30	8	10	4	2	2		             		1	1		6	67200	0	0	1800	0	2400	4200	0	9000	1800	1			1		1	1		1	1	58800	3600	3000	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	2400	0	0	4200	0	0	0	0	0	0	9000	0	0	0	0	0	0	1800	0	0	0	86400	1	1	1			            			            						1							1			1	        						1							1				5	0	0	0	0	0	0	0	0	0	0	0	5	3	0	8	8	0	0	0	0	0	0	0	3	99
805	2	3	1	10	10	23	30	7	10	4	2	1		             			1		1	33000	21600	0	8400	0	0	3600	0	15000	4800	1	1		1			1		1	1	27000	3600	1800	21600	0	0	0	0	0	2400	600	0	0	0	5400	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	15000	0	0	2400	0	2400	0	0	0	0	0	86400	1	1	1	1		            			            	1	1				1										1	        						1			1		1						0	0	1	1	1	1	1	1	9	0	8	9	9	3	6	8	8	8	0	0	0	0	0	0	3	4
806	1	3	1	10	10	1	0	8	0	1		2		             	1		1		6	43800	0	0	13200	0	1800	0	10200	7800	9600	1			1		1		1	1	1	39000	3600	1200	0	0	0	0	0	0	3000	1800	0	1800	0	6600	0	0	0	0	0	0	1800	0	0	0	0	0	0	10200	0	0	7800	0	0	0	0	9000	0	0	0	0	600	86400	1	1	1			            			            	1	1		1		1							1				        			1			1					1					1	0	0	0	0	0	3	9	3	9	3	7	8	0	7	7	7	0	8	0	0	0	0	0	0	3	99
807	1	3	2	10	10	6	0	9	0	4	3	1		             			1		1	36600	19200	0	1800	0	6600	0	0	19200	3000	1	1		1		1			1	1	25200	11400	0	18000	1200	0	0	0	0	600	1200	0	0	0	0	0	0	0	0	0	0	3000	3600	0	0	0	0	0	0	0	0	19200	0	0	3000	0	0	0	0	0	0	0	86400	1	1		1	1	            			            	1	1											1	1			        						1			1								9	1	1	1	1	1	1	8	8	0	8	8	0	5	5	0	8	0	0	0	0	0	0	0	3	4
807	2	3	2	10	10	0	0	9	0	4	3	1		             			1		6	43800	0	0	10200	0	6600	7800	0	16800	1200	1			1		1	1		1	1	30600	12000	1200	0	0	0	0	0	0	6600	600	0	0	0	3000	0	0	0	0	0	0	3000	3600	0	7800	0	0	0	0	0	0	16800	0	0	0	0	1200	0	0	0	0	0	86400	1	1	1			            			            	1	1				1							1	1		1	        						1					1						0	0	0	0	3	6	6	3	3	0	8	8	0	5	5	0	8	8	0	0	0	0	0	0	3	99
808	1	3	2	10	10	23	0	7	30	2		1		             			1		6	43800	0	0	21600	0	1200	3000	0	14400	2400	1			1		1	1		1	1	27600	10200	6000	0	0	0	0	0	0	9600	4200	1800	0	0	6000	0	0	0	0	0	0	1200	0	0	3000	0	0	0	0	0	0	14400	0	0	0	0	1800	0	600	0	0	0	86400	1	1	1			            			            	1	1	1			1							1			1	        						1					1		1				0	0	3	3	9	3	3	3	0	8	8	0	0	6	8	0	8	8	0	0	0	0	0	0	3	99
808	2	3	2	10	10	23	0	7	30	2		1		             			1		6	44400	0	0	21000	0	1200	3000	0	14400	2400	1			1		1	1		1	1	28800	10200	5400	0	0	0	0	0	0	9600	3600	1800	0	0	6000	0	0	0	0	0	0	1200	0	0	3000	0	0	0	0	0	0	14400	0	0	0	0	1800	0	600	0	0	0	86400	1	1	1			            			            	1	1	1			1							1			1	        						1					1		1				0	0	3	3	9	3	3	3	0	8	8	0	0	6	8	0	8	8	0	0	0	0	0	0	3	99
810	1	3	3	10	10	1	30	7	0	3		1		             			1		6	55800	0	0	1200	0	15600	5400	0	3600	4800	1			1		1	1		1	1	39000	10800	3600	0	0	0	0	0	0	0	600	0	0	0	0	0	600	0	0	0	0	0	12600	3000	5400	0	0	0	0	0	0	3600	0	4800	0	0	0	0	0	0	0	0	86400	1	1	1			            			            		1						1						1	1	1	        						1		1									0	0	0	0	6	6	5	0	5	5	5	5	9	9	0	8	0	0	0	0	0	0	0	0	3	99
811	1	4	11	10	10	23	0	8	0	1		1		             			1		6	42600	0	0	13200	0	1800	3000	11400	7200	7200	1			1		1	1	1	1	1	31800	8400	2400	0	0	0	0	0	3600	7800	0	0	0	0	1800	0	0	0	0	0	0	0	0	1800	3000	0	0	0	0	11400	0	7200	0	0	0	0	1800	0	0	5400	0	0	86400	1	1	1			            			          1 	1					1									1	1	        				1		1					1			1			0	0	0	3	9	9	3	3	0	0	5	7	7	7	7	0	8	0	0	0	0	0	0	0	3	99
811	2	4	11	10	10	23	0	8	0	1		1		             			1		6	40200	0	0	3000	10800	2400	0	11400	6600	12000	1			1	1	1		1	1	1	30000	7800	2400	0	0	0	0	0	0	600	2400	0	0	0	0	0	0	0	10800	0	0	0	0	2400	0	0	0	0	0	11400	0	6600	0	0	0	0	0	7200	0	4800	0	0	86400	1	1	1			            			            	1	1								1					1		        				1		1						1		1			0	0	0	9	4	4	4	9	3	0	5	7	7	7	7	0	8	0	0	0	0	0	0	0	3	99
812	1	4	11	10	10	0	0	7	0	4	2	1		             			1		1	31200	36000	0	7200	0	0	0	0	8400	3600	1	1		1					1	1	27000	1200	1200	36000	0	0	0	0	0	0	2400	0	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	5400	0	0	2400	0	1200	0	0	0	0	0	86400	1	1	1	1		            			            		1						1									        					1	1			1		1						0	0	3	1	1	1	1	1	1	1	1	1	1	3	0	8	8	8	0	0	0	0	0	0	3	2
812	2	4	11	10	10	0	0	7	45	3		1		             			1		1	33600	29400	0	9000	0	0	3600	0	4800	6000	1	1		1			1		1	1	29400	1800	600	29400	0	0	0	0	0	0	0	1200	0	0	2400	0	5400	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	4800	0	0	0	0	4800	0	0	1200	0	0	86400	1	1	1	1		            			            			1			1		1								1	        						1					1			1			0	0	3	1	1	1	1	1	1	1	1	9	3	9	0	6	9	8	0	0	0	0	0	0	3	2
813	1	4	11	10	10	23	0	8	0	4	2	1		             			1		6	40200	0	0	24600	0	0	12000	0	2400	7200	1			1			1		1	1	30000	5400	4800	0	0	0	0	0	0	6000	6000	3600	0	0	9000	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	0	2400	0	0	0	0	6000	0	0	1200	0	0	86400	1	1	1			            			            	1	1	1			1										1	        						1					1			1			0	0	0	3	3	3	6	6	0	3	6	9	3	3	9	3	3	0	0	0	0	0	0	0	3	99
816	1	4	15	10	10	0	15	9	0	1		1		             			1		6	31800	0	0	29400	0	12000	0	0	10800	2400	1			1		1			1	1	19800	9000	3000	0	0	0	0	0	3000	15000	2400	0	0	0	9000	0	0	0	0	0	0	7200	0	4800	0	0	0	0	0	0	6000	4800	0	0	0	0	2400	0	0	0	0	0	86400	1	1	1			            			          1 	1	1				1							1		1		        					1	1					1						0	3	0	3	3	3	3	3	3	0	0	5	5	3	5	5	8	8	8	0	0	0	0	0	3	99
818	1	4	16	10	10	2	10	11	30	4	2	1		             			1		6	51000	0	6600	0	0	14400	2400	0	12000	0	1		1			1	1		1		36600	13800	600	0	0	0	3600	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	14400	0	0	2400	0	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            	1	1	            													1			1	        						1											0	0	0	0	0	0	2	2	6	0	0	5	5	5	5	0	8	8	8	8	0	0	0	0	3	99
818	2	4	16	10	10	0	0	15	0	4	2	1		             			1		1	39600	15000	0	5400	0	600	0	7200	13800	4800	1	1		1		1		1	1	1	15600	19800	4200	14400	600	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	600	0	0	0	0	0	0	7200	0	0	13800	0	0	3000	0	0	0	1800	0	0	0	86400	1	1	1	1	1	            			            						1							1				        			1			1			1				1				0	0	0	9	1	1	1	1	0	8	8	8	8	3	7	7	0	0	0	0	0	0	0	0	3	4
818	3	4	16	10	10	0	0	7	30	4	2	1		             			1		6	36000	0	0	27600	0	0	3600	0	18000	1200	1			1			1		1	1	27000	7800	1200	0	0	0	0	0	0	4200	6600	10800	0	0	6000	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	10800	7200	0	0	0	0	1200	0	0	0	0	0	86400	1	1	1			            			            	1	1	1			1										1	        					1	1					1						0	0	3	3	3	3	3	3	0	3	8	8	6	3	8	0	8	8	0	0	0	0	0	0	3	99
820	1	4	17	10	10	23	0	8	0	1		1		             			1		6	46800	0	0	0	0	0	5400	7200	21600	5400	1						1	1	1	1	37800	6000	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	7200	0	0	0	21600	0	0	0	0	0	0	0	5400	0	0	86400	1	1	1			            			            																1	        		1				1								1			0	0	0	8	8	9	6	9	8	0	0	8	7	7	0	8	8	0	0	0	0	0	0	0	3	99
820	2	4	17	10	10	23	0	8	0	1		1		             			1		6	49200	0	0	9000	0	0	5400	0	13800	9000	1			1			1		1	1	42600	6000	600	0	0	0	0	0	0	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	13800	0	3600	0	0	0	0	0	5400	0	0	86400	1	1	1			            			            	1															1	        						1		1						1			0	0	0	0	8	9	6	9	3	0	0	3	9	8	3	8	8	0	0	0	0	0	0	0	3	99
820	3	4	17	10	10	23	30	8	0	1		2		             		1	4	250	1	36000	0	0	1200	0	600	0	5400	32400	10800	1			1		1		1	1	1	28200	4800	1200	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	5400	0	0	32400	0	0	0	0	0	0	0	0	10800	0	86400	1	1	1			            			            		1											1				        			1			1									1		0	0	8	0	8	3	9	9	9	8	8	8	7	7	0	8	8	8	0	0	0	0	0	0	3	2
821	1	4	28	10	10	0	0	7	15	1		1		             			1		6	33000	0	0	13800	0	13200	3600	0	12000	10800	1			1		1	1		1	1	25200	5400	1800	0	0	0	0	0	2400	5400	1800	0	0	0	0	4200	0	0	0	0	0	13200	0	0	3600	0	0	0	0	0	3600	8400	0	0	0	0	3000	0	5400	2400	0	0	86400	1	1	1			            			          1 	1	1					1						1			1	        					1	1					1		1	1			0	0	9	6	3	9	3	8	3	5	5	5	5	9	8	0	8	8	0	0	0	0	0	0	3	99
822	1	4	28	10	10	5	15	7	0	1		1		             			1		1	34800	22200	0	5400	0	2400	4200	5400	4200	7800	1	1		1		1	1	1	1	1	26400	5400	1200	17400	4800	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	4200	0	0	0	5400	0	0	4200	0	0	6600	0	0	0	0	1200	0	0	86400	1	1	1	1	1	            			            	1												1			1	        			1			1			1					1			0	1	1	1	1	1	1	1	9	3	3	0	0	6	0	7	0	5	8	0	0	0	0	0	3	4
822	2	4	28	10	10			7	10	2		1		             			1		1	34200	33000	0	0	0	2400	1800	3000	5400	6600	1	1				1	1	1	1	1	26400	3000	3000	29400	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	1800	0	0	0	0	3000	3000	2400	0	0	5400	0	0	0	0	1200	0	0	86400	1	1	1	1	1	            			            													1			1	        				1	1	1			1					1			0	0	0	9	1	1	1	1	1	1	1	1	1	0	0	7	0	5	0	0	0	0	0	0	3	2
823	1	4	28	10	10	22	30	6	0	2		1		             			1		1	33600	25200	0	6600	3000	0	5400	0	4200	8400	1	1		1	1		1		1	1	24600	6600	2400	25200	0	0	0	0	0	600	1200	0	4800	0	0	0	0	0	0	3000	0	0	0	0	5400	0	0	0	0	0	1200	3000	0	0	6000	0	0	2400	0	0	0	0	86400	1	1	1	1		            			            	1	1		1							1					1	        					1	1			1			1					0	9	1	1	1	1	1	1	1	9	0	3	6	4	9	0	0	8	0	0	0	0	0	0	3	4
824	1	4	28	10	10	23	0	7	0	4	6	1		             			1		1	37800	32400	0	0	0	0	0	0	10800	5400	1	1							1	1	33600	1200	3000	32400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	7200	0	5400	0	0	0	0	0	0	0	86400	1	1	1	1		            			            																	        						1	1		1								0	0	1	1	1	1	1	1	1	1	1	9	8	8	8	0	0	0	0	0	0	0	0	0	3	4
824	2	4	28	10	10	23	0	10	0	4	6	1		             			1		1	49800	23400	0	0	0	0	0	0	6000	7200	1	1							1	1	39600	6600	3600	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	7200	0	0	0	0	0	0	0	86400	1	1	1	1		            			            																	        						1			1								0	0	0	0	0	8	8	0	9	1	1	1	1	1	1	9	9	0	0	0	0	0	0	0	3	4
824	3	4	28	10	10	6	0	6	0	4	6	1		             			1		1	40800	11400	0	15600	0	0	0	0	10800	7800	1	1		1					1	1	30000	4200	4200	11400	0	0	0	0	0	6000	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10800	0	0	7800	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1		1														        						1			1								0	1	1	9	0	3	3	0	9	1	8	8	8	3	0	9	0	0	0	0	0	0	0	0	3	4
825	1	4	29	10	10	23	0	8	30	4	5	1		             			1		1	32400	25200	0	7800	0	0	0	0	5400	15600	1	1		1					1	1	24600	4800	3000	25200	0	0	0	0	0	2400	600	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	3600	0	12000	0	0	0	0	0	86400	1	1	1	1		            			            	1	1				1											        						1			1		1						0	0	1	1	1	1	1	1	1	9	3	3	9	9	9	3	8	8	0	0	0	0	0	0	3	4
828	1	4	30	10	10	22	0	9	30	4	3	1		             			1		6	50400	0	0	10200	0	6000	0	0	19800	0	1			1		1			1		43200	3000	4200	0	0	0	0	0	0	4800	5400	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	19800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1													1		        						1											0	0	0	0	0	0	3	3	8	0	5	5	8	8	8	8	0	0	0	0	0	0	0	0	3	99
828	2	4	30	10	10			11	30	4	3	2		             	1		4	30	1	40800	0	0	0	0	21600	0	7200	15600	1200	1					1		1	1	1	31800	8400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7800	0	13800	0	0	0	0	0	7200	0	15600	0	0	0	0	0	0	1200	0	0	0	86400	1	1	1			            			            													1		1		        				1		1							1				0	0	0	0	0	5	5	5	0	8	9	5	5	9	8	7	7	8	8	0	0	0	0	0	3	2
828	3	4	30	10	10			11	30	4	3	2		             	1		4	30	6	43200	0	0	0	0	27000	0	10200	4800	1200	1					1		1	1	1	34200	8400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13200	0	13800	0	0	0	0	0	10200	0	4800	0	0	0	0	0	0	1200	0	0	0	86400	1	1	1			            			            													1		1		        				1		1							1				0	0	0	0	0	5	5	5	0	8	9	5	5	9	7	5	5	7	0	0	0	0	0	0	3	99
830	1	4	31	10	10	21	30	9	30	4	2	2		             		1	1		6	46800	0	0	0	0	0	0	21600	18000	0	1							1	1		34200	7800	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21600	0	0	18000	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            																	        			1			1											0	0	0	0	0	7	7	7	0	8	8	8	0	7	7	7	0	8	0	0	0	0	0	0	3	99
833	1	2	21	6	10	23	30	23	30	2		1		             			1		6	32400	0	0	7200	0	4200	0	16800	16200	9600	1			1		1		1	1	1	27000	4200	1200	0	0	0	0	0	0	4200	0	0	0	0	3000	0	0	0	0	0	0	4200	0	0	0	0	0	15000	1800	0	11400	4800	0	0	0	0	1200	0	6000	0	0	2400	86400	1	1	1			            			            	1					1							1				        		1	1		1	1					1		1			1	0	0	8	7	7	9	7	3	8	8	7	7	9	5	9	8	8	8	0	0	0	0	0	0	3	99
833	2	2	21	6	10	23	0	7	0	2		1		             			1		6	32400	0	0	16800	5400	8400	4800	1800	10800	6000	1			1	1	1	1	1	1	1	25800	3600	3000	0	0	0	0	0	0	1800	9600	3000	0	0	2400	0	0	0	0	5400	0	5400	0	3000	4800	0	0	0	1800	0	6000	4800	0	0	0	0	0	3600	0	600	0	1800	86400	1	1	1			            			            	1	1	1			1					1		1		1	1	        			1		1	1						1		1		1	5	3	3	6	6	3	3	7	8	8	1	4	4	5	9	8	8	0	0	0	0	0	0	0	3	99
837	1	2	26	6	10	1	20	8	40	2		1		             			1		6	46200	0	0	11400	0	0	600	0	27000	1200	1			1			1		1	1	31200	11400	3600	0	0	0	0	0	0	5400	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	27000	0	0	0	0	0	0	0	1200	0	0	86400	1	1	1			            			            	1					1										1	        						1								1			0	0	0	0	0	8	0	3	0	8	8	8	8	3	9	8	8	8	0	0	0	0	0	0	3	99
837	2	2	26	6	10	1	20	8	0	2		1		             			1		6	40800	0	0	9000	0	6600	600	0	0	29400	1			1		1	1			1	25200	9600	6000	0	0	0	0	0	0	4200	0	0	0	0	4800	0	0	0	0	0	0	0	6600	0	600	0	0	0	0	0	0	0	0	0	0	0	5400	0	19200	1800	0	3000	86400	1	1	1			            			            	1					1								1		1	        											1		1	1		1	0	0	0	0	0	9	9	9	9	3	0	9	3	5	5	9	9	0	3	9	0	0	0	0	3	99
839	1	2	27	6	10			9	0	2		1		             			1		1	56400	0	0	12000	0	0	3600	0	13200	1200	1			1			1		1	1	46800	4200	5400	0	0	0	0	0	0	7200	4200	0	0	0	600	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	9600	3600	0	0	0	600	0	0	0	0	600	86400	1	1	1			            			            	1	1				1										1	        						1	1				1					1	0	0	0	0	0	0	0	0	3	3	0	8	9	0	8	6	3	0	8	0	0	0	0	0	3	4
840	1	2	27	6	10	0	10	6	30	2		1		             			1		1	31200	0	0	14400	0	4200	0	10200	25800	600	1			1		1		1	1	1	22800	6600	1200	0	0	0	0	0	0	1200	10800	0	0	0	2400	0	0	0	0	0	0	4200	0	0	0	0	0	4800	5400	0	6600	19200	0	0	0	0	600	0	0	0	0	0	86400	1	1	1			            			            	1	1				1							1				        		1	1		1	1					1						0	8	0	3	3	3	8	3	5	0	8	8	8	7	7	8	8	7	0	0	0	0	0	0	3	4
840	2	2	27	6	10	1	10	7	0	2		1		             			1		1	34800	0	0	18600	0	3600	14400	4200	10200	600	1			1		1	1	1	1	1	21000	10200	3600	0	0	0	0	0	0	5400	10800	1200	0	0	1200	0	0	0	0	0	0	3600	0	0	14400	0	0	0	4200	0	0	10200	0	0	0	0	600	0	0	0	0	0	86400	1	1	1			            			            	1	1	1			1							1			1	        			1			1					1						0	0	0	3	3	3	3	3	0	0	0	6	6	6	6	8	8	7	7	8	0	0	0	0	3	4
850	1	3	11	7	10			9	30	2		2		             	1		1		6	61200	0	0	18000	0	0	0	0	6600	600	1			1					1	1	35400	15000	10800	0	0	0	0	0	0	1800	4200	1800	0	0	0	0	10200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6600	600	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1	1					1									        							1	1									0	0	0	0	0	0	3	0	0	0	0	0	3	3	3	3	8	0	0	0	0	0	0	0	3	99
850	2	3	11	7	10	24	0	9	0	3		1		             			1		1	66000	0	0	10200	0	6000	0	0	2400	1800	1			1		1			1	1	39000	19800	7200	0	0	0	0	0	0	2400	4800	0	0	0	0	0	3000	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	2400	0	1800	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1						1					1				        						1		1									0	0	0	0	0	0	0	3	0	0	0	0	3	3	3	5	5	0	0	0	0	0	0	0	3	4
852	1	3	19	7	10	24	0	8	5	2		1		             			1		6	36000	0	0	10800	10200	6600	2400	3600	7800	9000	1			1	1	1	1	1	1	1	27000	5400	3000	0	0	0	0	0	0	5400	2400	1800	0	0	1200	0	0	0	0	10200	0	3000	0	3600	2400	0	0	0	3600	0	0	7800	0	0	0	0	600	6000	0	0	0	2400	86400	1	1	1			            			            	1	1	1			1					1		1		1	1	        			1			1					1	1				1	0	0	0	0	5	5	6	5	3	0	4	4	9	9	3	8	8	7	9	0	0	0	0	0	3	4
852	2	3	19	7	10	24	30	6	30	1		1		             			1		1	30600	33600	0	1800	0	2400	0	0	15000	3000	1	1		1		1			1	1	16200	6600	7800	33600	0	0	0	0	0	1200	0	600	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	12600	0	0	3000	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1		1										1				        					1	1			1								0	8	1	1	1	1	1	1	0	1	1	1	1	5	8	3	8	8	8	0	0	0	0	0	3	2
852	3	3	19	7	10	0	0	7	20	3		1		             			1		1	36600	27000	0	1200	0	0	0	0	15000	6600	1	1		1					1	1	27600	7200	1800	27000	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	6600	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1																        						1			1								0	0	0	1	0	1	1	1	1	1	1	1	9	8	8	8	8	8	0	0	0	0	0	0	3	3
853	1	3	19	7	10	23	0	7	0	3		2		             	1		1		6	41400	0	0	16800	0	10200	9000	5400	0	3600	1			1		1	1	1		1	33600	6600	1200	0	0	0	0	0	7800	8400	600	0	0	0	0	0	0	0	0	0	0	0	0	10200	9000	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	3600	0	0	86400	1	1	1			            			          1 	1	1													1	1	        			1											1			0	3	3	3	5	5	5	3	0	0	3	7	0	6	6	3	0	0	0	0	0	0	0	0	3	99
853	2	3	19	7	10	22	10	5	50	3		1		             			1		1	42000	30000	0	600	0	0	8400	0	1200	4200	1	1		1			1		1	1	28200	10200	3600	30000	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8400	0	0	0	0	0	0	1200	0	0	4200	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1															1	        						1			1								0	9	1	1	1	1	1	1	1	0	1	1	0	6	6	3	0	0	0	0	0	0	0	0	3	4
854	1	3	19	7	10	23	0	8	0	2		1		             			1		6	44400	0	0	16800	3000	0	0	0	3600	18600	1			1	1				1	1	29400	9600	5400	0	0	0	0	0	3000	12600	1200	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	4200	0	12600	0	0	1800	86400	1	1	1			            			          1 	1	1									1						        						1					1		1			1	0	0	0	0	9	4	9	9	3	0	3	8	3	3	9	9	0	8	0	0	0	0	0	0	3	99
855	1	3	23	7	10	21	30	9	30	2		1		             			1		6	61200	0	0	7800	0	0	1800	0	9000	6600	1			1			1		1	1	50400	7800	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7800	0	0	0	0	0	0	1800	0	0	0	0	0	4200	4800	0	0	0	0	6600	0	0	0	0	0	86400	1	1	1			            			            									1							1	        					1	1					1						0	0	0	0	9	9	8	8	0	0	0	3	3	0	8	0	0	0	0	0	0	0	0	0	3	99
855	2	3	23	7	10	23	0	8	30	2		1		             			1		1	45000	4800	0	22200	0	1800	9000	0	2400	1200	1	1		1		1	1		1	1	37200	3600	4200	4800	0	0	0	0	4200	13800	1800	0	0	0	2400	0	0	0	0	0	0	1800	0	0	9000	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	1200	86400	1	1	1	1		            			          1 	1	1				1							1			1	        						1										1	0	0	0	3	3	3	3	6	0	3	0	6	5	6	1	0	3	0	0	0	0	0	0	0	3	4
