IDQUEST_HT 	CODI_LLAR 	CODI_PERSONA 	TEMPS_TREB_SET 	TEMPS_DIA1 	NOM_DIA1 	TREB_DIA1 	TEMPS_DIA2 	NOM_DIA2 	TREB_DIA2 	TEMPS_DIA3 	NOM_DIA3 	TREB_DIA3 	TEMPS_DIA4 	NOM_DIA4 	TREB_DIA4 	TEMPS_DIA5 	NOM_DIA5 	TREB_DIA5 	TEMPS_DIA6 	NOM_DIA6 	TREB_DIA6 	TEMPS_DIA7 	NOM_DIA7 	TREB_DIA7
   4201703 	     2017 	          03 	           960 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	       480 	       5 	        1 	       480 	       6 	        1 	         0 	       7 	        6
   4201803 	     2018 	          03 	          3285 	       690 	       1 	        1 	       600 	       2 	        1 	       735 	       3 	        1 	       660 	       4 	        1 	         0 	       5 	        6 	       240 	       6 	        1 	       360 	       7 	        1
   4202001 	     2020 	          01 	          1920 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       240 	       4 	        1
   4202301 	     2023 	          01 	          3210 	       300 	       6 	        1 	         0 	       7 	        6 	       570 	       1 	        1 	       570 	       2 	        1 	       570 	       3 	        1 	       570 	       4 	        1 	       630 	       5 	        1
   4202302 	     2023 	          02 	          1500 	         0 	       6 	        6 	         0 	       7 	        6 	       300 	       1 	        1 	       300 	       2 	        1 	       300 	       3 	        1 	       300 	       4 	        1 	       300 	       5 	        1
   4202602 	     2026 	          02 	          1440 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6
   4202701 	     2027 	          01 	          1215 	       240 	       1 	        1 	       240 	       2 	        1 	       240 	       3 	        1 	       240 	       4 	        1 	       255 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4202702 	     2027 	          02 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4202901 	     2029 	          01 	          2400 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1
   4203301 	     2033 	          01 	          2400 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1
   4203501 	     2035 	          01 	          6330 	         0 	       7 	        6 	      1080 	       1 	        1 	      1080 	       2 	        1 	      1080 	       3 	        1 	      1080 	       4 	        1 	      1080 	       5 	        1 	       930 	       6 	        1
   4203601 	     2036 	          01 	             0 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6
   4203802 	     2038 	          02 	          1500 	       300 	       1 	        1 	       300 	       2 	        1 	       300 	       3 	        1 	       300 	       4 	        1 	       300 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4204301 	     2043 	          01 	          1680 	         0 	       6 	        6 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	         0 	       5 	        6
   4204302 	     2043 	          02 	          1425 	         0 	       6 	        6 	         0 	       7 	        6 	       285 	       1 	        1 	       285 	       2 	        1 	       285 	       3 	        1 	       285 	       4 	        1 	       285 	       5 	        1
   4204401 	     2044 	          01 	           975 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	       240 	       2 	        1 	       240 	       3 	        1 	       240 	       4 	        1 	       255 	       5 	        1
   4204503 	     2045 	          03 	           420 	         0 	       7 	        6 	         0 	       1 	        6 	       360 	       2 	        1 	         0 	       3 	        6 	         0 	       4 	        6 	        60 	       5 	        1 	         0 	       6 	        6
   4204601 	     2046 	          01 	          2160 	         0 	       7 	        6 	         0 	       1 	        6 	       540 	       2 	        1 	       540 	       3 	        1 	       540 	       4 	        1 	       540 	       5 	        1 	         0 	       6 	        6
   4204901 	     2049 	          01 	          1920 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6
   4206001 	     2060 	          01 	          2430 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       390 	       5 	        1
   4206002 	     2060 	          02 	          2610 	         0 	       6 	        6 	         0 	       7 	        6 	       570 	       1 	        1 	       570 	       2 	        1 	       570 	       3 	        1 	       570 	       4 	        1 	       330 	       5 	        1
   4206004 	     2060 	          04 	           660 	       330 	       6 	        1 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	       330 	       5 	        1
   4206201 	     2062 	          01 	          2400 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6
   4206202 	     2062 	          02 	          2100 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6
   4206401 	     2064 	          01 	          2220 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4206402 	     2064 	          02 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4206404 	     2064 	          04 	          2520 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	       420 	       6 	        1 	         0 	       7 	        6
